dataset,target,train_size,seed,n_models,best_single_rmse,best_single_model,all_ensemble_rmse,all_ens_improvement_pct,cross_fam_rmse,top3,top5,fam_GNN,fam_Transformer,fam_3D,fam_Tree,fam_Other
bace,pIC50,150,8,4,1.0167937,chemberta2,0.9716193,4.44283,,0.9784718155860901,,,0.97161937,,,
bace,pIC50,300,0,4,0.9679946,chemberta2,0.9364947,3.2541363,,0.9323626756668091,,,0.9364947,,,
bace,pIC50,250,7,4,0.88248265,molformer,0.88086927,0.18282269,,0.8661260008811951,,,0.88086927,,,
bace,pIC50,225,3,4,0.9153252,molformer,0.8582425,6.236331,,0.8561574220657349,,,0.85824245,,,
bace,pIC50,150,4,4,0.9714257,molformer,0.98832047,-1.7391714,,0.9694194197654724,,,0.98832047,,,
bace,pIC50,125,0,4,1.006548,molformer,1.0246289,-1.7963207,,1.0121123790740967,,,1.0246289,,,
bace,pIC50,275,8,4,0.99530613,chemberta2,0.9445476,5.099792,,0.9462670087814331,,,0.9445476,,,
bace,pIC50,225,2,4,0.9120275,molformer,0.91562605,-0.39456823,,0.9040146470069885,,,0.91562605,,,
bace,pIC50,250,6,4,0.91564554,chemberta2,0.8815954,3.7187061,,0.8721692562103271,,,0.8815954,,,
bace,pIC50,150,9,4,0.9772899,molformer,0.9371547,4.106786,,0.9335928559303284,,,0.9371547,,,
bace,pIC50,75,7,4,1.0008953,molformer,0.98158264,1.9295346,,0.9723970293998718,,,0.98158264,,,
bace,pIC50,125,1,4,0.9567501,molformer,0.93564665,2.2057424,,0.945074737071991,,,0.93564665,,,
bace,pIC50,150,5,4,0.9060407,molformer,0.91101754,-0.54929197,,0.9007291197776794,,,0.91101754,,,
bace,pIC50,125,9,4,0.9657607,molformer,0.97452116,-0.90710384,,0.9602993130683899,,,0.97452116,,,
bace,pIC50,250,2,4,0.9080208,molformer,0.9263727,-2.0210896,,0.9080363512039185,,,0.9263727,,,
bace,pIC50,225,6,4,0.9289706,chemberta2,0.90420675,2.6657274,,0.9062165021896362,,,0.90420675,,,
bace,pIC50,150,1,4,0.8888912,molformer,0.87463385,1.60395,,0.8703746199607849,,,0.87463385,,,
bace,pIC50,125,5,4,0.96978766,chemberta2,0.97208613,-0.237008,,0.9568750858306885,,,0.97208613,,,
bace,pIC50,75,3,4,0.9976117,chemberta2,0.98262525,1.5022333,,0.9686400294303894,,,0.98262525,,,
bace,pIC50,250,1,4,0.8651114,molformer,0.8433502,2.5154262,,0.8414831161499023,,,0.8433502,,,
bace,pIC50,225,5,4,0.8588976,molformer,0.87156326,-1.4746379,,0.8611096739768982,,,0.87156326,,,
bace,pIC50,150,2,4,0.9616682,molformer,0.9477461,1.4477025,,0.942169725894928,,,0.9477461,,,
bace,pIC50,125,6,4,0.9784199,chemberta2,0.94446,3.4708948,,0.9333505034446716,,,0.94446,,,
bace,pIC50,225,9,4,0.9477695,chemberta2,0.9049267,4.5203824,,0.9107162952423096,,,0.9049267,,,
bace,pIC50,75,9,4,0.9988834,chemberta2,0.99758357,0.13013111,,0.9799797534942627,,,0.99758357,,,
bace,pIC50,225,1,4,0.8801051,molformer,0.86506647,1.7087289,,0.8661133050918579,,,0.8650666,,,
bace,pIC50,250,5,4,0.8600436,molformer,0.860792,-0.08701837,,0.8532435297966003,,,0.860792,,,
bace,pIC50,250,9,4,0.9464519,molformer,0.8988457,5.0299683,,0.8911288976669312,,,0.8988457,,,
bace,pIC50,125,2,4,0.9710974,molformer,0.96341944,0.79064906,,0.9692610502243042,,,0.96341944,,,
bace,pIC50,150,6,4,0.9608042,chemberta2,0.9198989,4.2574015,,0.9088250398635864,,,0.9198989,,,
bace,pIC50,175,9,4,0.9664535,molformer,0.93220043,3.5442016,,0.9220181107521057,,,0.93220043,,,
bace,pIC50,75,5,4,0.9859249,molformer,1.0331808,-4.7930565,,1.0200544595718384,,,1.0331808,,,
bace,pIC50,175,7,4,0.8930693,molformer,0.8881515,0.55066276,,0.8719130158424377,,,0.8881515,,,
bace,pIC50,275,2,4,0.88996136,molformer,0.91136175,-2.4046428,,0.8930494785308838,,,0.91136175,,,
bace,pIC50,175,1,4,0.8842632,molformer,0.8817186,0.28776968,,0.8818458914756775,,,0.8817186,,,
bace,pIC50,275,4,4,0.86983013,molformer,0.85289985,1.9463894,,0.8385957479476929,,,0.85289985,,,
bace,pIC50,75,1,4,1.0868655,molformer,1.0682411,1.7135905,,1.057508111000061,,,1.0682411,,,
bace,pIC50,175,8,4,0.99998236,chemberta2,0.96480787,3.517511,,0.9635543823242188,,,0.96480787,,,
bace,pIC50,275,5,4,0.87330234,molformer,0.8704465,0.32701588,,0.8581228852272034,,,0.8704465,,,
bace,pIC50,175,0,4,1.0150676,molformer,0.991419,2.3297522,,0.9829207062721252,,,0.991419,,,
bace,pIC50,275,3,4,0.9025776,chemberta2,0.85286534,5.5078077,,0.8559979796409607,,,0.85286534,,,
bace,pIC50,175,6,4,0.94782585,chemberta2,0.9053513,4.4812627,,0.8969055414199829,,,0.9053513,,,
bace,pIC50,300,2,2,0.9910334,chemberta2,0.9831214,0.7983566,,,,,0.9831214,,,
bace,pIC50,75,6,4,0.9988702,chemberta2,1.007344,-0.8483398,,1.0001832246780396,,,1.0073441,,,
bace,pIC50,75,2,4,0.99697274,molformer,1.0368792,-4.002762,,1.0154623985290527,,,1.0368792,,,
