model,target,train_size,n_seeds,RMSE_mean,RMSE_std,RMSE_CI95,MAE_mean,MAE_std,MAE_CI95,Pearson_R_mean,Pearson_R_std,Pearson_R_CI95,R2_mean,R2_std,R2_CI95,n_test_mean
chemberta2,homo,800,3,0.4505182624253355,0.1418463779594463,0.160514287216981,0.3211313690212427,0.1044905913446883,0.1182422352396524,0.5828280668502047,0.2330245752759327,0.2636921304761817,0.136486854067819,0.5556963821601515,0.6288296534226147,9997.0
chemberta2,homo,900,3,0.4466690422170769,0.1480615561806549,0.1675474234623706,0.3195881026115332,0.1088011312823399,0.1231200703706298,0.6066675517308923,0.2362940903979449,0.2673919351303757,0.1454749600504293,0.5780264341318296,0.6540984859956733,9997.0
chemberta2,homo,1000,3,0.426320218681525,0.1456009133883248,0.1647629440164492,0.3011028617962464,0.1062398652109704,0.1202217249653176,0.6195996230874448,0.2320888033882762,0.262633204899754,0.2182897794168056,0.5442315366044379,0.6158559593537095,9997.0
chemberta2,homo,1500,3,0.4201606577290573,0.1286463111023426,0.1455770053965721,0.2939358553020543,0.0932882420669052,0.1055655836723272,0.6379649540323235,0.197134304360139,0.2230784656301183,0.2514677680775452,0.4690737288840801,0.5308068935363702,9997.0
chemberta2,homo,2000,3,0.3376964356615392,0.0075959174563125,0.0085955897767626,0.2354147200277478,0.0095490730919015,0.0108057934434367,0.7731919545122382,0.0087465656471695,0.009897670780521,0.544749272543374,0.0205209383164282,0.0232216277515865,9997.0
chemberta2,homo,2500,3,0.3353012918367186,0.0063391693186293,0.0071734453805965,0.2331671154794918,0.0075405905214519,0.0085329814561217,0.780715281961078,0.0039140287290731,0.0044291404590787,0.5512286115976768,0.0168739086428613,0.0190946251665848,9997.0
chemberta2,homo,3000,3,0.3296459832124478,0.0142097311141586,0.0160798244843885,0.2306040031479777,0.0117121079821614,0.0132534978447066,0.7965823220994377,0.0065976891617355,0.0074659881225727,0.5658053585785967,0.0370050871034787,0.0418751981211348,9997.0
chemprop,homo,50,10,0.530069998000107,0.0221969817214276,0.0137578318064839,0.3760376411657316,0.0189868526450587,0.01176817319145,0.2809530224292836,0.0378710553878624,0.0234727233143272,-0.1230589313585515,0.0960444019154673,0.059528937046057,9997.0
chemprop,homo,75,10,0.5367688242800461,0.0321070484398911,0.0199001547950207,0.4046756579747502,0.033290926998807,0.0206339303279862,0.5083424820271488,0.0371163606514743,0.0230049586705223,-0.1535117501235018,0.1356929859785927,0.0841033840475224,9997.0
chemprop,homo,100,10,0.5519729253403957,0.0273380206703422,0.0169442807596527,0.4184474122376243,0.0286460565264041,0.0177550097826522,0.5055598069424413,0.0332525034524418,0.0206101151672164,-0.2185532747728125,0.1177847873294071,0.0730037675291756,9997.0
chemprop,homo,125,10,0.4905795372388014,0.0306811598458939,0.0190163798882702,0.3662819826323674,0.030233265791277,0.0187387722771149,0.5722806484648888,0.0150830158961818,0.0093485501064262,0.0361793897566967,0.1208203128210692,0.0748852057212099,9997.0
chemprop,homo,150,10,0.4611834842165864,0.0122397453875596,0.0075862727874248,0.3387664092537859,0.0105846574143674,0.00656043863367,0.5795478900092481,0.0190767844508482,0.0118239135021659,0.1506749206222802,0.0445521411858994,0.0276137031938281,9997.0
chemprop,homo,175,10,0.4303991552946859,0.0147599199195624,0.0091482931453913,0.3122113427465176,0.0121787889904665,0.0075484916210815,0.60650169014271,0.0119462015202321,0.0074043324134947,0.2599629114936673,0.050762350950058,0.0314628310838511,9997.0
chemprop,homo,200,10,0.4297225604920006,0.0249928019292998,0.0154906991243834,0.3121243592312427,0.021158600859284,0.0131142366802757,0.6230970495880228,0.0273229415650413,0.0169349346333583,0.2608242982250858,0.0869764318387451,0.053908550963505,9997.0
chemprop,homo,225,10,0.4187773782858247,0.022432210114625,0.0139036278750816,0.3032646648180578,0.0199656999825557,0.0123748690567942,0.6398492142662021,0.0233011576604426,0.0144422071438331,0.2983222142430121,0.0748943094088954,0.0464199738974277,9997.0
chemprop,homo,250,10,0.4193332732947081,0.019269906426738,0.0119436117429345,0.3031403042975383,0.0171826411418473,0.0106499113162086,0.6441463729452007,0.0234772259240976,0.0145513353842499,0.296936579484777,0.0635961030184332,0.0394172730263958,9997.0
chemprop,homo,275,10,0.4299853071063625,0.0204764711277406,0.012691448292442,0.3122087961356757,0.0190339236036988,0.0117973480738763,0.6479312806361361,0.0152667821885274,0.0094624496344576,0.2606604134077598,0.0711554528630753,0.0441026066016612,9997.0
chemprop,homo,300,10,0.4243214537997022,0.0193894625623015,0.0120177134034737,0.3080945406254232,0.0173242027381353,0.0107376521026105,0.6466007236849726,0.0257000703122282,0.0159290686097707,0.2801258247898729,0.0658270408720483,0.0408000226337951,9997.0
chemprop,homo,325,10,0.3936097008688378,0.011879273171311,0.0073628497930602,0.278194410944411,0.0105879084645833,0.0065624536554701,0.6716874559169559,0.0186256941188776,0.0115443248177822,0.3812165440254719,0.0374950950409111,0.0232397006770976,9997.0
chemprop,homo,350,10,0.4074542750678214,0.0187672427358862,0.0116320575595435,0.2914590925252679,0.0178220287126085,0.0110462078383252,0.6785052535803457,0.0135275790000932,0.0083844803301589,0.3361997377366538,0.0616773602792934,0.0382280239556757,9997.0
chemprop,homo,375,10,0.3943571600268963,0.0218054271444506,0.0135151437653477,0.2803851377119555,0.0196698355087311,0.0121914903560556,0.6946359977482628,0.0188976469346169,0.0117128829192933,0.377665216009292,0.0677948404700236,0.0420196774606348,9997.0
chemprop,homo,400,10,0.3912510508981879,0.0225769625476129,0.0139933463625598,0.2767029706178427,0.0186899028743574,0.0115841218167382,0.6902151968249888,0.0279428119958891,0.0173191343068295,0.387280322562297,0.0679076474133852,0.042089595928508,9997.0
chemprop,homo,425,10,0.3951567843572987,0.018863994601806,0.0116920249873223,0.280086891454171,0.0177826772104561,0.0110218175245997,0.6949378806735904,0.0248175946606273,0.0153821045341855,0.3755754722729626,0.0581033409496651,0.0360128238249894,9997.0
chemprop,homo,450,10,0.4104291241556984,0.0349899767848778,0.0216870122956593,0.2954979647846044,0.0336618187104758,0.02086381139252,0.694021447244734,0.017955763841807,0.0111290977301682,0.3233577617465261,0.1178659034753638,0.0730540438373183,9997.0
chemprop,homo,475,10,0.4129525899267421,0.0256249751251437,0.0158825241306,0.2992513906703378,0.0261450674286383,0.016204880680023,0.7029644743093024,0.0209795450369847,0.0130032567318268,0.3171047733433672,0.0842512191158226,0.0522194466181757,9997.0
chemprop,homo,500,10,0.4329057681530792,0.0192291162855454,0.0119183297514938,0.321145348946658,0.0205179732234607,0.0127171715578706,0.712229010902743,0.0215070469351376,0.013330205795599,0.250781524258149,0.0661763425000624,0.0410165220258413,9997.0
chemprop,homo,600,3,0.4484492733736475,0.0283639698097092,0.0320968533856472,0.3428612568630164,0.0316001235126484,0.0357589060402479,0.7306063069385278,0.0054620777423688,0.0061809228275869,0.1952989190530819,0.1009139298200492,0.1141948617113132,9997.0
chemprop,homo,700,3,0.4428219909391387,0.0280292120509679,0.0317180393206869,0.3286688262043791,0.0282995087885261,0.0320239088732999,0.7105640633051306,0.0079484055906164,0.0089944676504465,0.2153643398501819,0.0991773010157429,0.1122296812203218,9997.0
chemprop,homo,800,3,0.4327054627660656,0.0102594734612832,0.0116096871386468,0.3185444089583151,0.0138398187637896,0.0156612292540668,0.715034682051955,0.0213902236447821,0.0242053167035088,0.2525214717602502,0.0353711482090143,0.0400262222024403,9997.0
chemprop,homo,900,3,0.4533601240490105,0.0103378449209035,0.0116983727939315,0.3519628233781641,0.0113008108352625,0.0127880713084877,0.77519809006041,0.0009425016143462,0.0010665409790788,0.1794814799411268,0.0371609606478494,0.0420515856414266,9997.0
