target,model,train_size,n_seeds,RMSE_mean,RMSE_std,RMSE_CI95,MAE_mean,MAE_std,MAE_CI95,Pearson_R_mean,Pearson_R_std,Pearson_R_CI95,R2_mean,R2_std,R2_CI95
homo,gtca_cat,3000,3,0.42643489886852654,0.03298545229561527,0.03732655313394147,0.307473017416085,0.02602286352153205,0.029447642228113184,0.6480307579040527,0.09251238418505876,0.10468761782873079,0.2714060346285502,0.11042499427935518,0.12495764433799925
lumo,gtca_ca,50,10,0.9827112179794115,0.05271421320902465,0.0326726078456333,0.7234711617779318,0.040024894053581686,0.024807686349984526,0.7122539639472961,0.012250113580432483,0.0075926990599456765,0.3704051673412323,0.06690854495570994,0.0414703458096114
lumo,gtca_ca,75,10,0.9849871926017928,0.04736105165667401,0.02935468394073224,0.7194649930572143,0.03779553229514477,0.02342591361649733,0.7272454261779785,0.010709493509220598,0.0066378128468816055,0.36780649423599243,0.06078846390711666,0.037677080276247665
lumo,gtca_ca,100,10,1.0216003797043134,0.032988858496553704,0.02044670633058909,0.7441268321323353,0.028506537525527134,0.017668535010002304,0.7264774382114411,0.01738432579785812,0.01077491676110049,0.3207094371318817,0.04365684570611689,0.02705879330641477
lumo,gtca_ca,125,10,0.8312002338810518,0.05107948826481255,0.03165939482799933,0.610101233814311,0.03540206498589024,0.02194242720882714,0.7796145975589752,0.014096106933798468,0.008736857594210716,0.5492133796215057,0.05725403672370131,0.03548641961202084
lumo,gtca_ca,150,10,0.7697115784730013,0.019492283045939546,0.012081442199483284,0.584822302347926,0.014428623208080242,0.008942953316228235,0.7951732337474823,0.00942834335102307,0.005843747752062117,0.6145280718803405,0.019689303544101998,0.012203556769390417
lumo,gtca_ca,175,10,0.7626562153820406,0.0521267497537337,0.03230849422371025,0.5815030408093366,0.04357911133606406,0.027010613044693085,0.8124896824359894,0.010456739120481548,0.006481154053705879,0.6201904833316803,0.05444673952506265,0.03374643878154602
lumo,gtca_ca,200,10,0.7064521675117778,0.030909305593021543,0.019157786087353395,0.5330696941660936,0.025625135310023396,0.015882623414217065,0.827965384721756,0.013176283514868421,0.008166745132610207,0.6749132812023163,0.028860709873592783,0.017888053305613234
lumo,gtca_ca,225,10,0.7112813214704815,0.03236760721575889,0.02006165079745384,0.534227356709692,0.029739238012417655,0.018432570687431333,0.8267667591571808,0.010913975093137416,0.006764551845649861,0.6704073131084443,0.0313011890139137,0.01940067794805981
lumo,gtca_ca,250,10,0.7038825332265916,0.024894805120322883,0.015429960072903518,0.5240655461825976,0.02275684051766033,0.01410483588346233,0.8320065557956695,0.009917693029616885,0.006147049825161165,0.6774662673473358,0.02297540846236017,0.01424030569909796
lumo,gtca_ca,275,10,0.7053043406724239,0.02944670984414821,0.018251259850299597,0.526202376336687,0.02591352335987762,0.01606136817936972,0.8335578262805938,0.010761744548709696,0.006670198376681408,0.6760186553001404,0.027298452023940923,0.016919755858527386
lumo,gtca_ca,300,10,0.7198404460391168,0.02037596710332808,0.012629155252735318,0.5352128427624112,0.01670461732537146,0.010353629085178031,0.8270420074462891,0.00930859909458926,0.005769529492999512,0.662812340259552,0.019214498183461107,0.011909269357953374
lumo,gtca_ca,325,10,0.6646254454334148,0.032984366518325994,0.020443922173638798,0.49762345229103605,0.027069819931624127,0.01677804821957292,0.8574615240097045,0.012792269804302795,0.007928730968898678,0.7121265232563019,0.02884369650281707,0.017877508309156905
lumo,gtca_ca,350,10,0.6756249527343091,0.041146081541402056,0.025502605554521076,0.5050095156657398,0.03319039763683403,0.020571621583896867,0.8548155605793,0.015197648917917682,0.009419600389401792,0.7021862685680389,0.036274025731531226,0.022482874078178054
lumo,gtca_ca,375,10,0.6452639799644467,0.03537818387534412,0.021927625543160655,0.47985683602679785,0.02810229910966796,0.017417985444079055,0.8671921968460083,0.008195757380348086,0.005079783052518835,0.7285221934318542,0.030366793670707284,0.018821533714220757
lumo,gtca_ca,400,10,0.6521900832652242,0.04402182316878281,0.02728500868143883,0.4911418226428781,0.03915537317631851,0.024268751726721532,0.866822075843811,0.010580690300266916,0.006557979790876089,0.722277146577835,0.03837825357988819,0.02378708801066368
lumo,gtca_ca,425,10,0.6477548594618091,0.05085715636845366,0.0315215920909556,0.4758290002010202,0.03982893219411479,0.02468622793113883,0.8666157305240632,0.016948488610271442,0.010504782073552403,0.725646686553955,0.0427281122849042,0.026483158368184854
lumo,gtca_ca,450,10,0.6690242482365445,0.06781824031802848,0.04203418083668786,0.49750988007734986,0.059882901755037674,0.03711580703941864,0.8645385086536408,0.018492377928655327,0.011461694587006799,0.7062568545341492,0.06383467891830083,0.03956514390112337
lumo,gtca_ca,475,10,0.6282222130281635,0.026232171407070612,0.016258868285184275,0.46165160275655526,0.023754062271591478,0.014722920330101648,0.8748437404632569,0.010871052599561016,0.006737948208509009,0.7429641783237457,0.021164904626365246,0.013118143795591643
lumo,gtca_ca,500,10,0.6029129095443932,0.025906329491002963,0.016056909373246546,0.44190249631422146,0.021239119838493564,0.013164142860633818,0.8818077206611633,0.006451107962664977,0.0039984381403592815,0.7632356524467468,0.0206890091765867,0.01282318073990719
lumo,gtca_ca,600,3,0.635292715322341,0.11209846313814405,0.12685135262235958,0.47040510987958345,0.0960253849990523,0.108662952481351,0.8770524859428406,0.03859336019920403,0.04367249832388756,0.7321102420488993,0.09710738409695764,0.1098873497234106
lumo,gtca_ca,700,3,0.5392975485143915,0.05500326368553736,0.0622420522264998,0.39227459860947705,0.03644890151833977,0.04124581488242807,0.9137664834658304,0.006260229255079355,0.007084116289393319,0.8095661004384359,0.03865504691433947,0.043742303413401754
lumo,gtca_ca,800,3,0.5162534354896481,0.028945099284206785,0.032754463292376176,0.3788711343225975,0.025573356183517873,0.028938976790207,0.9166266918182373,0.0033937408137659003,0.003840379257879622,0.8263314167658488,0.01952794036707467,0.022097944790193058
lumo,gtca_ca,900,3,0.5150981640776261,0.05090796514050803,0.05760778566042605,0.3881817526987721,0.03965462673169862,0.044873434459594234,0.9169266223907471,0.01218491713474795,0.013788531768088025,0.8263459205627441,0.0344994161899861,0.03903976455937988
lumo,gtca_ca,1000,3,0.4607801441117715,0.051597411990413414,0.05838796821622028,0.3396592084882067,0.04163095808666663,0.047109863921599646,0.9403495192527771,0.003598352278351523,0.004071918926828896,0.8607840339342753,0.03179331679195538,0.03597752481620231
lumo,gtca_ca,1500,3,0.43777814431292533,0.04053075454882151,0.04586486641647266,0.32153926774172564,0.03584353393695968,0.040560776975733875,0.9426901936531067,0.005162556668818432,0.005841982825600078,0.8746659755706787,0.023664606185798704,0.026779022833209234
lumo,gtca_ca,2000,3,0.425052684501325,0.01833904408943548,0.020752582001763338,0.31377642683217105,0.012323841372712644,0.013945739342612347,0.9469919800758362,0.0029298980786542964,0.0033154917910420815,0.8823721210161845,0.010054427787836768,0.011377656116116214
lumo,gtca_ca,2500,3,0.3741684476214336,0.014386699830873128,0.01628008343940569,0.26480610704395835,0.009421364410031675,0.010661277465400082,0.957598070303599,0.0026985321500605118,0.0030536765959784202,0.9088727434476217,0.006981087909096994,0.00789984464776504
lumo,gtca_ca,3000,3,0.37640710021213664,0.052857884906382206,0.059814327595808285,0.2670379279259377,0.04092203176612555,0.046307638269679645,0.958949347337087,0.0042488992499511045,0.004808082126408983,0.906658669312795,0.026800778455051685,0.0303279358448106
lumo,gtca_cat,50,10,1.1028209945818277,0.06463478480791313,0.04006105466929943,0.8209183864908304,0.05419269136282433,0.033588978099247616,0.6926889657974243,0.02871893326559148,0.017800179253570705,0.2067014098167419,0.09360929045271524,0.05801963932463557
lumo,gtca_cat,75,10,1.109528206215442,0.061459896138285945,0.03809323828465661,0.8217032409984616,0.05091214166933166,0.031555672333522015,0.6948466837406159,0.03343867327799758,0.020725504420565494,0.1972866475582123,0.09049219970251186,0.05608764646159479
lumo,gtca_cat,100,10,1.1828492084671431,0.06139415417758723,0.038052490995260584,0.875704594662137,0.05397470480672733,0.03345386863200135,0.6696946442127227,0.02048906840303286,0.012699256164560234,0.08799635171890255,0.09445870052547671,0.05854610914212903
lumo,gtca_cat,125,10,0.8980238433006404,0.05114715977637812,0.03170133806541304,0.6545443879067688,0.035693528139633224,0.022123077943116493,0.762913727760315,0.01478194960717321,0.009161947287233725,0.47407002449035646,0.05956282708543989,0.03691742270387669
lumo,gtca_cat,150,10,0.7858352480550513,0.03618745403222848,0.022429216383039307,0.5910636357330311,0.025046490561809926,0.015523975683569018,0.7840015232563019,0.012657153228417291,0.007844984847528208,0.597674834728241,0.038025943313376,0.023568723845156743
lumo,gtca_cat,175,10,0.7604839518127599,0.045737610547216305,0.028348464716336976,0.5720715578918193,0.03761648421440479,0.023314938466316593,0.7946183681488037,0.02724238451690494,0.016885004857634986,0.6227079331874847,0.04767399923191606,0.029548650857426636
lumo,gtca_cat,200,10,0.7062883029109733,0.02852853348204376,0.017682168245095994,0.5257609201447111,0.023574878144272424,0.014611860857377593,0.8275314033031463,0.006202824896110016,0.0038445507013853708,0.6751466274261475,0.02743865072677354,0.01700665191481401
lumo,gtca_cat,225,10,0.7184397313184366,0.03519669024872606,0.021815134627940883,0.5266433458047916,0.026801223005344103,0.016611570119898136,0.8214291274547577,0.01485795669199043,0.0092090569664748,0.6636403799057007,0.0334127069895151,0.02070941034822431
lumo,gtca_cat,250,10,0.7063315358077324,0.012858872385921847,0.007970011676667518,0.5221479882096962,0.012586475491322259,0.00780117833222718,0.8263882517814636,0.006836979473582569,0.004237603780658625,0.6754864454269409,0.011731431226124397,0.007271216406082285
lumo,gtca_cat,275,10,0.7184345301262458,0.020004407242709635,0.012398860065192117,0.5277586021820108,0.015304725163920332,0.009485966934252894,0.8210292100906372,0.01195463096225976,0.007409557035792207,0.6641360342502594,0.01895160857229716,0.011746328688836448
lumo,gtca_cat,300,10,0.7137409773536729,0.025072549561534457,0.015540127218933362,0.5208302016102436,0.02480234019792252,0.015372649720246167,0.8250109195709229,0.012531016436135863,0.0077668044536982625,0.6683733344078064,0.023329102675719963,0.014459527643747905
lumo,gtca_cat,325,10,0.6422721112334872,0.020683185415013062,0.012819571135087186,0.47166099561472974,0.015553129842561957,0.009639929749179035,0.856683361530304,0.008958167046983701,0.005552329459631688,0.7315092265605927,0.017269833306884915,0.010703953579994019
lumo,gtca_cat,350,10,0.6423360050944737,0.01881316809941877,0.011660522394765739,0.4693497404446,0.018728825004800068,0.01160824600312091,0.8584771513938904,0.00893130325347113,0.0055356791079096196,0.7314990580081939,0.016005130748509424,0.009920082813160732
lumo,gtca_cat,375,10,0.6483699979907903,0.03149908855843207,0.01952333735654305,0.4791647735975371,0.027370349465895047,0.01696431835473228,0.8608326017856598,0.008894182720476753,0.005512671563194175,0.7260612726211548,0.027001674623894575,0.01673581132025434
lumo,gtca_cat,400,10,0.6165049307335381,0.02460786979166346,0.015252115713675898,0.4492828210593987,0.01977916045937901,0.012259250662485678,0.8708350777626037,0.009352105513286352,0.005796495050679781,0.7524964213371277,0.020474888289879638,0.012690467239371788
lumo,gtca_cat,425,10,0.6127807265654696,0.017222092178736752,0.010674363322203242,0.4485378266630082,0.012590207965574736,0.007803491743736549,0.873427402973175,0.0068018136507232655,0.00421580777783686,0.7556541800498963,0.013880723728255837,0.008603361700355184
lumo,gtca_cat,450,10,0.6224152362906484,0.031375864738636974,0.019446962441765473,0.4543001139344518,0.023177650592256082,0.014365656669883643,0.8717852532863617,0.006222328822815819,0.0038566393604000057,0.747513222694397,0.026418735109930445,0.016374501666215655
lumo,gtca_cat,475,10,0.6109700296145681,0.029076317713969485,0.01802168842958139,0.44401449949298666,0.02804730426402684,0.017383899285607175,0.8750630915164948,0.00945106059572035,0.005857828046201848,0.756773841381073,0.023386743394435187,0.01449525373134131
lumo,gtca_cat,500,10,0.6019164356653846,0.028712069503427654,0.017795925049706653,0.433639399751784,0.026303414897296967,0.01630302545790902,0.8788238108158112,0.0078019385609197625,0.004835691619371749,0.7639266550540924,0.02273688582367759,0.014092467835994894
lumo,gtca_cat,600,3,0.5441923482380364,0.007620130362719667,0.00862298925970543,0.4006703068114691,0.013203024985686668,0.014940629258022965,0.9004952907562256,0.0027780502112523192,0.0031436597530860935,0.8074037830034891,0.005371341458013206,0.0060782450559189105
lumo,gtca_cat,700,3,0.5471665630528235,0.04189991274159179,0.04741421476474451,0.4004367307295203,0.03308123094479646,0.037434936878560726,0.9063855012257894,0.0056418909050017715,0.006384400576172897,0.804557204246521,0.030361100240715044,0.03435681921786528
lumo,gtca_cat,800,3,0.49239847623669747,0.00935973792314555,0.010591540530565966,0.3631510512831868,0.011887602109388022,0.0134520881446337,0.9188307722409567,0.004468969983877536,0.005057115605456423,0.8423027594884237,0.006020354982157854,0.006812672996349245
lumo,gtca_cat,900,3,0.4657898809440057,0.00703101859194568,0.00795634653440472,0.3428666692191242,0.007836332861370261,0.008867645418464395,0.9282200137774149,0.0014207028396642717,0.0016076766071605206,0.8588983416557312,0.004244560361263048,0.004803172211646998
lumo,gtca_cat,1000,3,0.4351517562802905,0.017480396894316037,0.019780931230850726,0.32220847794792395,0.01870425564909151,0.02116585778662934,0.9367404381434122,0.005501694656206671,0.006225753585889692,0.8767364621162415,0.010004833152342102,0.011321534502855928
lumo,gtca_cat,1500,3,0.4375923471600252,0.040061194901496344,0.04533350965445647,0.32310351776072666,0.032872713277478684,0.03719897692510157,0.9360900719960531,0.012486925971841777,0.014130286939539806,0.8747881650924683,0.02292453836549759,0.025941557256881152
lumo,gtca_cat,2000,3,0.39473015711272236,0.0151134930270544,0.017102527364428164,0.289022992324636,0.011108986241182905,0.012571001345670765,0.9490131934483846,0.0037524219811742713,0.0042462652082503076,0.8985829552014669,0.007719097815797759,0.0087349814756297
lumo,gtca_cat,2500,3,0.3798282511729932,0.01734920855482487,0.01963247764953599,0.2769138389855281,0.013055720000878901,0.014773937975664755,0.955228348573049,0.0037624434407545764,0.004257605557327577,0.9060570398966471,0.008661584858993644,0.009801505965899583
lumo,gtca_cat,3000,3,0.36113994664201393,0.021674768318644504,0.024527309313848666,0.2551115313393979,0.01739205957131044,0.019680968139505855,0.9579824407895406,0.0042145982680696845,0.004769266911408479,0.9149882793426514,0.010006955761910694,0.011323936461699319
